dateRep,cases,countryterritoryCode
43930,56,AFG
43929,30,AFG
43928,38,AFG
43927,29,AFG
43926,35,AFG
43925,0,AFG
43924,43,AFG
43923,26,AFG
43922,25,AFG
43921,27,AFG
43920,8,AFG
43919,15,AFG
43918,16,AFG
43917,0,AFG
43916,33,AFG
43915,2,AFG
43914,6,AFG
43913,10,AFG
43912,0,AFG
43911,2,AFG
43910,0,AFG
43909,0,AFG
43908,1,AFG
43907,5,AFG
43906,6,AFG
43905,3,AFG
43901,3,AFG
43898,3,AFG
43892,0,AFG
43891,0,AFG
43890,0,AFG
43889,0,AFG
43888,0,AFG
43887,0,AFG
43886,1,AFG
43885,0,AFG
43884,0,AFG
43883,0,AFG
43882,0,AFG
43881,0,AFG
43880,0,AFG
43879,0,AFG
43878,0,AFG
43877,0,AFG
43876,0,AFG
43875,0,AFG
43874,0,AFG
43873,0,AFG
43872,0,AFG
43871,0,AFG
43870,0,AFG
43869,0,AFG
43868,0,AFG
43867,0,AFG
43866,0,AFG
43865,0,AFG
43864,0,AFG
43863,0,AFG
43862,0,AFG
43861,0,AFG
43860,0,AFG
43859,0,AFG
43858,0,AFG
43857,0,AFG
43856,0,AFG
43855,0,AFG
43854,0,AFG
43853,0,AFG
43852,0,AFG
43851,0,AFG
43850,0,AFG
43849,0,AFG
43848,0,AFG
43847,0,AFG
43846,0,AFG
43845,0,AFG
43844,0,AFG
43843,0,AFG
43842,0,AFG
43841,0,AFG
43840,0,AFG
43839,0,AFG
43838,0,AFG
43837,0,AFG
43836,0,AFG
43835,0,AFG
43834,0,AFG
43833,0,AFG
43832,0,AFG
43831,0,AFG
43830,0,AFG
43930,17,ALB
43929,6,ALB
43928,16,ALB
43927,28,ALB
43926,29,ALB
43925,27,ALB
43924,18,ALB
43923,16,ALB
43922,20,ALB
43921,11,ALB
43920,15,ALB
43919,11,ALB
43918,12,ALB
43917,28,ALB
43916,23,ALB
43915,23,ALB
43914,11,ALB
43913,13,ALB
43912,6,ALB
43911,0,ALB
43910,11,ALB
43909,4,ALB
43908,4,ALB
43907,9,ALB
43906,4,ALB
43905,5,ALB
43904,10,ALB
43903,12,ALB
43902,1,ALB
43901,4,ALB
43900,4,ALB
43899,2,ALB
43930,19,AND
43929,19,AND
43928,25,AND
43927,35,AND
43930,104,DZA
43929,45,DZA
43928,103,DZA
43927,20,DZA
43926,314,DZA
43925,139,DZA
43924,0,DZA
43923,263,DZA
43922,73,DZA
43921,57,DZA
43920,45,DZA
43919,104,DZA
43918,0,DZA
43917,41,DZA
43916,33,DZA
43915,42,DZA
43914,87,DZA
43913,8,DZA
43912,0,DZA
43911,12,DZA
43910,9,DZA
43909,13,DZA
43908,0,DZA
43907,12,DZA
43906,11,DZA
43905,11,DZA
43904,2,DZA
43903,4,DZA
43902,0,DZA
43899,3,DZA
43896,5,DZA
43895,7,DZA
43894,2,DZA
43892,2,DZA
43891,0,DZA
43890,0,DZA
43889,0,DZA
43888,0,DZA
43887,1,DZA
43886,0,DZA
43885,0,DZA
43884,0,DZA
43883,0,DZA
43882,0,DZA
43881,0,DZA
43880,0,DZA
43879,0,DZA
43878,0,DZA
43877,0,DZA
43876,0,DZA
43875,0,DZA
43874,0,DZA
43873,0,DZA
43872,0,DZA
43871,0,DZA
43870,0,DZA
43869,0,DZA
43868,0,DZA
43867,0,DZA
43866,0,DZA
43865,0,DZA
43864,0,DZA
43863,0,DZA
43862,0,DZA
43861,0,DZA
43860,0,DZA
43859,0,DZA
43858,0,DZA
43857,0,DZA
43856,0,DZA
43855,0,DZA
43854,0,DZA
43853,0,DZA
43852,0,DZA
43851,0,DZA
43850,0,DZA
43849,0,DZA
43848,0,DZA
43847,0,DZA
43846,0,DZA
43845,0,DZA
43844,0,DZA
43843,0,DZA
43842,0,DZA
43841,0,DZA
43840,0,DZA
43839,0,DZA
43838,0,DZA
43837,0,DZA
43836,0,DZA
43835,0,DZA
43834,0,DZA
43833,0,DZA
43832,0,DZA
43831,0,DZA
43830,0,DZA
43926,27,AND
43925,11,AND
43924,38,AND
43923,14,AND
43922,6,AND
43921,36,AND
43920,26,AND
43919,41,AND
43918,43,AND
43917,36,AND
43916,24,AND
43915,31,AND
43914,20,AND
43913,25,AND
43912,13,AND
43911,0,AND
43910,22,AND
43909,39,AND
43908,0,AND
43907,9,AND
43906,3,AND
43904,1,AND
43893,1,AND
43930,2,AGO
43929,1,AGO
43928,2,AGO
43927,4,AGO
43926,2,AGO
43925,0,AGO
43924,0,AGO
43923,1,AGO
43922,0,AGO
43921,0,AGO
43920,3,AGO
43919,0,AGO
43918,1,AGO
43917,1,AGO
43916,0,AGO
43915,0,AGO
43914,0,AGO
43913,0,AGO
43912,2,AGO
43930,0,
43929,0,
43928,0,
43927,0,
43926,0,
43925,0,
43924,1,
43923,0,
43922,0,
43921,0,
43920,0,
43919,0,
43918,0,
43917,2,
43930,0,ATG
43929,0,ATG
43928,0,ATG
43927,0,ATG
43926,0,ATG
43925,6,ATG
43924,2,ATG
43923,0,ATG
43922,0,ATG
43921,0,ATG
43920,0,ATG
43919,0,ATG
43918,0,ATG
43917,4,ATG
43916,0,ATG
43915,2,ATG
43914,0,ATG
43913,0,ATG
43912,0,ATG
43911,0,ATG
43905,1,ATG
43930,80,ARG
43929,87,ARG
43928,74,ARG
43927,103,ARG
43926,186,ARG
43925,132,ARG
43924,0,ARG
43923,167,ARG
43922,0,ARG
43921,146,ARG
43920,75,ARG
43919,55,ARG
43918,101,ARG
43917,87,ARG
43916,115,ARG
43915,86,ARG
43914,35,ARG
43913,41,ARG
43912,67,ARG
43911,30,ARG
43910,31,ARG
43909,18,ARG
43908,14,ARG
43907,9,ARG
43906,11,ARG
43905,11,ARG
43904,3,ARG
43903,12,ARG
43901,7,ARG
43899,3,ARG
43898,1,ARG
43897,6,ARG
43896,1,ARG
43894,1,ARG
43930,28,ARM
43929,20,ARM
43928,11,ARM
43927,52,ARM
43926,34,ARM
43925,73,ARM
43924,92,ARM
43923,39,ARM
43922,50,ARM
43921,58,ARM
43920,0,ARM
43919,52,ARM
43918,43,ARM
43917,39,ARM
43916,25,ARM
43915,71,ARM
43914,4,ARM
43913,30,ARM
43912,24,ARM
43911,14,ARM
43910,7,ARM
43909,37,ARM
43908,26,ARM
43907,22,ARM
43906,10,ARM
43905,7,ARM
43904,7,ARM
43903,2,ARM
43902,3,ARM
43892,0,ARM
43891,1,ARM
43890,0,ARM
43889,0,ARM
43888,0,ARM
43887,0,ARM
43886,0,ARM
43885,0,ARM
43884,0,ARM
43883,0,ARM
43882,0,ARM
43881,0,ARM
43880,0,ARM
43879,0,ARM
43878,0,ARM
43877,0,ARM
43876,0,ARM
43875,0,ARM
43874,0,ARM
43873,0,ARM
43872,0,ARM
43871,0,ARM
43870,0,ARM
43869,0,ARM
43868,0,ARM
43867,0,ARM
43866,0,ARM
43865,0,ARM
43864,0,ARM
43863,0,ARM
43862,0,ARM
43861,0,ARM
43860,0,ARM
43859,0,ARM
43858,0,ARM
43857,0,ARM
43856,0,ARM
43855,0,ARM
43854,0,ARM
43853,0,ARM
43852,0,ARM
43851,0,ARM
43850,0,ARM
43849,0,ARM
43848,0,ARM
43847,0,ARM
43846,0,ARM
43845,0,ARM
43844,0,ARM
43843,0,ARM
43842,0,ARM
43841,0,ARM
43840,0,ARM
43839,0,ARM
43838,0,ARM
43837,0,ARM
43836,0,ARM
43835,0,ARM
43834,0,ARM
43833,0,ARM
43832,0,ARM
43831,0,ARM
43830,0,ARM
43930,3,ABW
43929,3,ABW
43928,7,ABW
43927,0,ABW
43926,2,ABW
43925,2,ABW
43924,5,ABW
43923,0,ABW
43922,5,ABW
43920,22,ABW
43919,0,ABW
43918,0,ABW
43917,9,ABW
43916,2,ABW
43915,5,ABW
43914,8,ABW
43910,2,ABW
43903,2,ABW
43930,96,AUS
43929,112,AUS
43928,100,AUS
43927,57,AUS
43926,139,AUS
43925,324,AUS
43924,248,AUS
43923,269,AUS
43922,150,AUS
43921,464,AUS
43920,284,AUS
43919,431,AUS
43918,212,AUS
43917,367,AUS
43916,376,AUS
43915,600,AUS
43914,114,AUS
43913,611,AUS
43912,224,AUS
43911,165,AUS
43910,144,AUS
43909,111,AUS
43908,79,AUS
43907,77,AUS
43906,49,AUS
43905,52,AUS
43904,41,AUS
43903,30,AUS
43902,14,AUS
43901,12,AUS
43900,20,AUS
43899,6,AUS
43898,11,AUS
43897,4,AUS
43896,7,AUS
43895,11,AUS
43894,8,AUS
43893,4,AUS
43892,3,AUS
43891,1,AUS
43890,2,AUS
43889,0,AUS
43888,1,AUS
43887,0,AUS
43886,0,AUS
43885,0,AUS
43884,1,AUS
43883,4,AUS
43882,2,AUS
43881,0,AUS
43880,0,AUS
43879,0,AUS
43878,0,AUS
43877,0,AUS
43876,0,AUS
43875,1,AUS
43874,0,AUS
43873,0,AUS
43872,0,AUS
43871,0,AUS
43870,0,AUS
43869,0,AUS
43868,1,AUS
43867,1,AUS
43866,1,AUS
43865,0,AUS
43864,0,AUS
43863,2,AUS
43862,2,AUS
43861,1,AUS
43860,2,AUS
43859,0,AUS
43858,0,AUS
43857,0,AUS
43856,3,AUS
43855,1,AUS
43854,0,AUS
43853,0,AUS
43852,0,AUS
43851,0,AUS
43850,0,AUS
43849,0,AUS
43848,0,AUS
43847,0,AUS
43846,0,AUS
43845,0,AUS
43844,0,AUS
43843,0,AUS
43842,0,AUS
43841,0,AUS
43840,0,AUS
43839,0,AUS
43838,0,AUS
43837,0,AUS
43836,0,AUS
43835,0,AUS
43834,0,AUS
43833,0,AUS
43832,0,AUS
43831,0,AUS
43830,0,AUS
43930,329,AUT
43929,343,AUT
43928,314,AUT
43927,217,AUT
43926,241,AUT
43925,396,AUT
43924,418,AUT
43923,529,AUT
43922,564,AUT
43921,805,AUT
43920,522,AUT
43919,594,AUT
43918,668,AUT
43917,1141,AUT
43916,606,AUT
43915,796,AUT
43914,855,AUT
43913,607,AUT
43912,375,AUT
43911,453,AUT
43910,550,AUT
43909,314,AUT
43908,316,AUT
43907,156,AUT
43906,205,AUT
43905,151,AUT
43904,143,AUT
43903,115,AUT
43902,64,AUT
43901,51,AUT
43900,29,AUT
43899,3,AUT
43898,25,AUT
43897,33,AUT
43896,12,AUT
43895,5,AUT
43894,6,AUT
43893,4,AUT
43892,4,AUT
43891,3,AUT
43890,2,AUT
43889,3,AUT
43888,0,AUT
43887,2,AUT
43886,0,AUT
43885,0,AUT
43884,0,AUT
43883,0,AUT
43882,0,AUT
43881,0,AUT
43880,0,AUT
43879,0,AUT
43878,0,AUT
43877,0,AUT
43876,0,AUT
43875,0,AUT
43874,0,AUT
43873,0,AUT
43872,0,AUT
43871,0,AUT
43870,0,AUT
43869,0,AUT
43868,0,AUT
43867,0,AUT
43866,0,AUT
43865,0,AUT
43864,0,AUT
43863,0,AUT
43862,0,AUT
43861,0,AUT
43860,0,AUT
43859,0,AUT
43858,0,AUT
43857,0,AUT
43856,0,AUT
43855,0,AUT
43854,0,AUT
43853,0,AUT
43852,0,AUT
43851,0,AUT
43850,0,AUT
43849,0,AUT
43848,0,AUT
43847,0,AUT
43846,0,AUT
43845,0,AUT
43844,0,AUT
43843,0,AUT
43842,0,AUT
43841,0,AUT
43840,0,AUT
43839,0,AUT
43838,0,AUT
43837,0,AUT
43836,0,AUT
43835,0,AUT
43834,0,AUT
43833,0,AUT
43832,0,AUT
43831,0,AUT
43830,0,AUT
43930,105,AZE
43929,76,AZE
43928,57,AZE
43927,63,AZE
43926,78,AZE
43925,43,AZE
43924,41,AZE
43923,61,AZE
43922,25,AZE
43921,64,AZE
43920,27,AZE
43919,17,AZE
43918,43,AZE
43917,29,AZE
43916,6,AZE
43915,15,AZE
43914,7,AZE
43913,12,AZE
43912,9,AZE
43911,0,AZE
43910,10,AZE
43909,6,AZE
43908,9,AZE
43907,0,AZE
43906,0,AZE
43905,6,AZE
43903,0,AZE
43902,2,AZE
43901,2,AZE
43897,3,AZE
43896,3,AZE
43892,2,AZE
43891,0,AZE
43890,1,AZE
43889,0,AZE
43888,0,AZE
43887,0,AZE
43886,0,AZE
43885,0,AZE
43884,0,AZE
43883,0,AZE
43882,0,AZE
43881,0,AZE
43880,0,AZE
43879,0,AZE
43878,0,AZE
43877,0,AZE
43876,0,AZE
43875,0,AZE
43874,0,AZE
43873,0,AZE
43872,0,AZE
43871,0,AZE
43870,0,AZE
43869,0,AZE
43868,0,AZE
43867,0,AZE
43866,0,AZE
43865,0,AZE
43864,0,AZE
43863,0,AZE
43862,0,AZE
43861,0,AZE
43860,0,AZE
43859,0,AZE
43858,0,AZE
43857,0,AZE
43856,0,AZE
43855,0,AZE
43854,0,AZE
43853,0,AZE
43852,0,AZE
43851,0,AZE
43850,0,AZE
43849,0,AZE
43848,0,AZE
43847,0,AZE
43846,0,AZE
43845,0,AZE
43844,0,AZE
43843,0,AZE
43842,0,AZE
43841,0,AZE
43840,0,AZE
43839,0,AZE
43838,0,AZE
43837,0,AZE
43836,0,AZE
43835,0,AZE
43834,0,AZE
43833,0,AZE
43832,0,AZE
43831,0,AZE
43830,0,AZE
43930,4,BHS
43929,3,BHS
43928,4,BHS
43927,1,BHS
43926,4,BHS
43925,0,BHS
43924,3,BHS
43923,6,BHS
43922,1,BHS
43921,0,BHS
43920,3,BHS
43919,2,BHS
43918,0,BHS
43917,4,BHS
43916,1,BHS
43915,0,BHS
43914,0,BHS
43913,0,BHS
43912,0,BHS
43911,1,BHS
43910,2,BHS
43907,0,BHS
43906,1,BHS
43930,12,BHR
43929,55,BHR
43928,56,BHR
43927,12,BHR
43926,45,BHR
43925,0,BHR
43924,74,BHR
43923,2,BHR
43922,52,BHR
43921,15,BHR
43920,27,BHR
43919,7,BHR
43918,8,BHR
43917,39,BHR
43916,29,BHR
43915,51,BHR
43914,5,BHR
43913,28,BHR
43912,21,BHR
43911,16,BHR
43910,13,BHR
43909,19,BHR
43908,16,BHR
43907,7,BHR
43906,3,BHR
43905,1,BHR
43904,48,BHR
43903,0,BHR
43902,52,BHR
43901,1,BHR
43900,30,BHR
43899,16,BHR
43898,7,BHR
43897,4,BHR
43896,0,BHR
43895,3,BHR
43894,2,BHR
43892,6,BHR
43891,3,BHR
43890,5,BHR
43889,0,BHR
43888,10,BHR
43887,21,BHR
43886,1,BHR
43885,1,BHR
43884,0,BHR
43883,0,BHR
43882,0,BHR
43881,0,BHR
43880,0,BHR
43879,0,BHR
43878,0,BHR
43877,0,BHR
43876,0,BHR
43875,0,BHR
43874,0,BHR
43873,0,BHR
43872,0,BHR
43871,0,BHR
43870,0,BHR
43869,0,BHR
43868,0,BHR
43867,0,BHR
43866,0,BHR
43865,0,BHR
43864,0,BHR
43863,0,BHR
43862,0,BHR
43861,0,BHR
43860,0,BHR
43859,0,BHR
43858,0,BHR
43857,0,BHR
43856,0,BHR
43855,0,BHR
43854,0,BHR
43853,0,BHR
43852,0,BHR
43851,0,BHR
43850,0,BHR
43849,0,BHR
43848,0,BHR
43847,0,BHR
43846,0,BHR
43845,0,BHR
43844,0,BHR
43843,0,BHR
43842,0,BHR
43841,0,BHR
43840,0,BHR
43839,0,BHR
43838,0,BHR
43837,0,BHR
43836,0,BHR
43835,0,BHR
43834,0,BHR
43833,0,BHR
43832,0,BHR
43831,0,BHR
43830,0,BHR
43930,54,BGD
43929,41,BGD
43928,35,BGD
43927,18,BGD
43926,9,BGD
43925,5,BGD
43924,2,BGD
43923,3,BGD
43922,2,BGD
43921,0,BGD
43920,1,BGD
43919,0,BGD
43918,0,BGD
43917,9,BGD
43916,0,BGD
43915,6,BGD
43914,6,BGD
43913,3,BGD
43912,7,BGD
43911,7,BGD
43910,0,BGD
43909,2,BGD
43908,3,BGD
43907,2,BGD
43905,0,BGD
43899,3,BGD
43930,0,BRB
43929,3,BRB
43928,4,BRB
43927,5,BRB
43926,6,BRB
43925,0,BRB
43924,0,BRB
43923,11,BRB
43922,0,BRB
43921,1,BRB
43920,7,BRB
43919,2,BRB
43918,0,BRB
43917,6,BRB
43916,0,BRB
43915,1,BRB
43914,0,BRB
43913,3,BRB
43912,8,BRB
43911,4,BRB
43910,1,BRB
43909,0,BRB
43908,1,BRB
43930,205,BLR
43929,161,BLR
43928,136,BLR
43927,170,BLR
43926,43,BLR
43925,97,BLR
43924,102,BLR
43923,0,BLR
43922,47,BLR
43921,11,BLR
43920,0,BLR
43919,0,BLR
43918,8,BLR
43917,0,BLR
43916,5,BLR
43915,0,BLR
43914,5,BLR
43913,0,BLR
43912,19,BLR
43911,0,BLR
43910,11,BLR
43909,10,BLR
43908,0,BLR
43907,9,BLR
43906,6,BLR
43903,9,BLR
43902,3,BLR
43901,3,BLR
43895,2,BLR
43894,3,BLR
43892,0,BLR
43891,0,BLR
43890,0,BLR
43889,1,BLR
43888,0,BLR
43887,0,BLR
43886,0,BLR
43885,0,BLR
43884,0,BLR
43883,0,BLR
43882,0,BLR
43881,0,BLR
43880,0,BLR
43879,0,BLR
43878,0,BLR
43877,0,BLR
43876,0,BLR
43875,0,BLR
43874,0,BLR
43873,0,BLR
43872,0,BLR
43871,0,BLR
43870,0,BLR
43869,0,BLR
43868,0,BLR
43867,0,BLR
43866,0,BLR
43865,0,BLR
43864,0,BLR
43863,0,BLR
43862,0,BLR
43861,0,BLR
43860,0,BLR
43859,0,BLR
43858,0,BLR
43857,0,BLR
43856,0,BLR
43855,0,BLR
43854,0,BLR
43853,0,BLR
43852,0,BLR
43851,0,BLR
43850,0,BLR
43849,0,BLR
43848,0,BLR
43847,0,BLR
43846,0,BLR
43845,0,BLR
43844,0,BLR
43843,0,BLR
43842,0,BLR
43841,0,BLR
43840,0,BLR
43839,0,BLR
43838,0,BLR
43837,0,BLR
43836,0,BLR
43835,0,BLR
43834,0,BLR
43833,0,BLR
43832,0,BLR
43831,0,BLR
43830,0,BLR
43930,1209,BEL
43929,1380,BEL
43928,1123,BEL
43927,1260,BEL
43926,1661,BEL
43925,1422,BEL
43924,1384,BEL
43923,1189,BEL
43922,876,BEL
43921,1063,BEL
43920,1702,BEL
43919,1850,BEL
43918,1049,BEL
43917,1298,BEL
43916,668,BEL
43915,526,BEL
43914,342,BEL
43913,586,BEL
43912,558,BEL
43911,462,BEL
43910,309,BEL
43909,243,BEL
43908,158,BEL
43907,199,BEL
43906,197,BEL
43905,130,BEL
43904,160,BEL
43903,85,BEL
43902,47,BEL
43901,28,BEL
43900,39,BEL
43899,31,BEL
43898,60,BEL
43897,59,BEL
43896,27,BEL
43895,10,BEL
43894,5,BEL
43893,6,BEL
43892,1,BEL
43891,0,BEL
43890,0,BEL
43889,0,BEL
43888,0,BEL
43887,0,BEL
43886,0,BEL
43885,0,BEL
43884,0,BEL
43883,0,BEL
43882,0,BEL
43881,0,BEL
43880,0,BEL
43879,0,BEL
43878,0,BEL
43877,0,BEL
43876,0,BEL
43875,0,BEL
43874,0,BEL
43873,0,BEL
43872,0,BEL
43871,0,BEL
43870,0,BEL
43869,0,BEL
43868,0,BEL
43867,0,BEL
43866,0,BEL
43865,1,BEL
43864,0,BEL
43863,0,BEL
43862,0,BEL
43861,0,BEL
43860,0,BEL
43859,0,BEL
43858,0,BEL
43857,0,BEL
43856,0,BEL
43855,0,BEL
43854,0,BEL
43853,0,BEL
43852,0,BEL
43851,0,BEL
43850,0,BEL
43849,0,BEL
43848,0,BEL
43847,0,BEL
43846,0,BEL
43845,0,BEL
43844,0,BEL
43843,0,BEL
43842,0,BEL
43841,0,BEL
43840,0,BEL
43839,0,BEL
43838,0,BEL
43837,0,BEL
43836,0,BEL
43835,0,BEL
43834,0,BEL
43833,0,BEL
43832,0,BEL
43831,0,BEL
43830,0,BEL
43930,1,BLZ
43929,0,BLZ
43928,2,BLZ
43927,1,BLZ
43926,0,BLZ
43925,1,BLZ
43924,0,BLZ
43923,0,BLZ
43922,0,BLZ
43921,1,BLZ
43920,0,BLZ
43919,0,BLZ
43918,0,BLZ
43917,0,BLZ
43916,1,BLZ
43915,0,BLZ
43914,1,BLZ
43930,0,BEN
43929,0,BEN
43928,4,BEN
43927,6,BEN
43926,0,BEN
43925,3,BEN
43924,0,BEN
43923,5,BEN
43922,2,BEN
43921,0,BEN
43920,0,BEN
43919,0,BEN
43918,0,BEN
43917,1,BEN
43916,0,BEN
43915,0,BEN
43914,3,BEN
43913,0,BEN
43912,0,BEN
43911,0,BEN
43910,1,BEN
43909,0,BEN
43908,0,BEN
43907,1,BEN
43930,0,BMU
43929,0,BMU
43928,2,BMU
43927,0,BMU
43926,2,BMU
43925,0,BMU
43924,3,BMU
43923,0,BMU
43922,5,BMU
43921,5,BMU
43920,0,BMU
43919,5,BMU
43918,2,BMU
43917,9,BMU
43916,0,BMU
43915,0,BMU
43914,0,BMU
43913,4,BMU
43912,0,BMU
43911,0,BMU
43910,2,BMU
43930,0,BTN
43929,0,BTN
43928,0,BTN
43927,0,BTN
43926,0,BTN
43925,0,BTN
43924,0,BTN
43923,1,BTN
43922,0,BTN
43921,0,BTN
43920,0,BTN
43919,1,BTN
43918,0,BTN
43917,0,BTN
43916,1,BTN
43915,0,BTN
43914,0,BTN
43913,0,BTN
43912,0,BTN
43911,1,BTN
43910,0,BTN
43909,0,BTN
43908,0,BTN
43907,0,BTN
43905,0,BTN
43903,0,BTN
43896,1,BTN
43930,54,BOL
43929,16,BOL
43928,11,BOL
43927,26,BOL
43926,18,BOL
43925,7,BOL
43924,9,BOL
43923,8,BOL
43922,8,BOL
43921,11,BOL
43920,15,BOL
43919,7,BOL
43918,13,BOL
43917,22,BOL
43916,7,BOL
43915,4,BOL
43914,1,BOL
43913,7,BOL
43912,1,BOL
43911,4,BOL
43910,3,BOL
43909,0,BOL
43908,1,BOL
43907,1,BOL
43905,0,BOL
43904,7,BOL
43903,1,BOL
43902,2,BOL
43930,0,
43929,0,
43928,0,
43927,0,
43926,0,
43925,0,
43924,0,
43923,2,
43930,35,BIH
43929,86,BIH
43928,32,BIH
43927,31,BIH
43926,46,BIH
43925,54,BIH
43924,68,BIH
43923,51,BIH
43922,60,BIH
43921,30,BIH
43920,66,BIH
43919,28,BIH
43918,48,BIH
43917,0,BIH
43916,19,BIH
43915,33,BIH
43914,4,BIH
43913,33,BIH
43912,48,BIH
43911,0,BIH
43910,8,BIH
43909,15,BIH
43908,0,BIH
43907,3,BIH
43906,15,BIH
43903,0,BIH
43902,1,BIH
43896,2,BIH
43930,1,BWA
43929,0,BWA
43928,0,BWA
43927,2,BWA
43926,0,BWA
43925,0,BWA
43924,0,BWA
43923,1,BWA
43922,3,BWA
43930,2210,BRA
43929,1661,BRA
43928,926,BRA
43927,852,BRA
43926,1222,BRA
43925,1146,BRA
43924,1074,BRA
43923,1119,BRA
43922,1138,BRA
43921,323,BRA
43920,352,BRA
43919,487,BRA
43918,502,BRA
43917,482,BRA
43916,232,BRA
43915,310,BRA
43914,345,BRA
43913,418,BRA
43912,224,BRA
43911,283,BRA
43910,193,BRA
43909,137,BRA
43908,57,BRA
43907,34,BRA
43906,79,BRA
43905,23,BRA
43904,21,BRA
43903,25,BRA
43902,18,BRA
43901,9,BRA
43899,12,BRA
43898,0,BRA
43897,5,BRA
43896,5,BRA
43895,1,BRA
43892,0,BRA
43891,1,BRA
43890,0,BRA
43889,0,BRA
43888,0,BRA
43887,1,BRA
43886,0,BRA
43885,0,BRA
43884,0,BRA
43883,0,BRA
43882,0,BRA
43881,0,BRA
43880,0,BRA
43879,0,BRA
43878,0,BRA
43877,0,BRA
43876,0,BRA
43875,0,BRA
43874,0,BRA
43873,0,BRA
43872,0,BRA
43871,0,BRA
43870,0,BRA
43869,0,BRA
43868,0,BRA
43867,0,BRA
43866,0,BRA
43865,0,BRA
43864,0,BRA
43863,0,BRA
43862,0,BRA
43861,0,BRA
43860,0,BRA
43859,0,BRA
43858,0,BRA
43857,0,BRA
43856,0,BRA
43855,0,BRA
43854,0,BRA
43853,0,BRA
43852,0,BRA
43851,0,BRA
43850,0,BRA
43849,0,BRA
43848,0,BRA
43847,0,BRA
43846,0,BRA
43845,0,BRA
43844,0,BRA
43843,0,BRA
43842,0,BRA
43841,0,BRA
43840,0,BRA
43839,0,BRA
43838,0,BRA
43837,0,BRA
43836,0,BRA
43835,0,BRA
43834,0,BRA
43833,0,BRA
43832,0,BRA
43831,0,BRA
43830,0,BRA
43930,0,VGB
43929,0,VGB
43928,0,VGB
43927,0,VGB
43926,0,VGB
43925,0,VGB
43924,0,VGB
43923,0,VGB
43922,0,VGB
43921,1,VGB
43920,0,VGB
43919,0,VGB
43918,0,VGB
43917,2,VGB
43930,0,BRN
43929,0,BRN
43928,0,BRN
43927,0,BRN
43926,2,BRN
43925,0,BRN
43924,2,BRN
43923,2,BRN
43922,2,BRN
43921,1,BRN
43920,6,BRN
43919,5,BRN
43918,1,BRN
43917,7,BRN
43916,3,BRN
43915,13,BRN
43914,3,BRN
43913,5,BRN
43912,5,BRN
43911,5,BRN
43910,5,BRN
43909,12,BRN
43908,2,BRN
43907,4,BRN
43906,10,BRN
43905,3,BRN
43904,12,BRN
43903,14,BRN
43902,10,BRN
43900,1,BRN
43930,16,BGR
43929,28,BGR
43928,18,BGR
43927,28,BGR
43926,18,BGR
43925,28,BGR
43924,35,BGR
43923,23,BGR
43922,40,BGR
43921,13,BGR
43920,15,BGR
43919,38,BGR
43918,29,BGR
43917,22,BGR
43916,22,BGR
43915,19,BGR
43914,16,BGR
43913,22,BGR
43912,36,BGR
43911,22,BGR
43910,13,BGR
43909,11,BGR
43908,19,BGR
43907,11,BGR
43906,10,BGR
43905,10,BGR
43904,8,BGR
43903,16,BGR
43902,3,BGR
43899,2,BGR
43898,2,BGR
43930,30,BFA
43929,20,BFA
43928,19,BFA
43927,43,BFA
43926,14,BFA
43925,0,BFA
43924,27,BFA
43923,15,BFA
43922,24,BFA
43921,42,BFA
43920,0,BFA
43919,34,BFA
43918,0,BFA
43917,32,BFA
43916,15,BFA
43915,24,BFA
43914,11,BFA
43913,0,BFA
43912,24,BFA
43911,7,BFA
43910,7,BFA
43909,6,BFA
43908,0,BFA
43907,17,BFA
43906,0,BFA
43905,1,BFA
43902,0,BFA
43901,2,BFA
43930,0,BDI
43929,0,BDI
43928,0,BDI
43927,0,BDI
43926,0,BDI
43925,0,BDI
43924,1,BDI
43923,0,BDI
43922,2,BDI
43930,1,KHM
43929,2,KHM
43928,1,KHM
43927,0,KHM
43926,0,KHM
43925,0,KHM
43924,4,KHM
43923,1,KHM
43922,0,KHM
43921,2,KHM
43920,4,KHM
43919,1,KHM
43918,4,KHM
43917,2,KHM
43916,5,KHM
43915,4,KHM
43914,1,KHM
43913,35,KHM
43912,4,KHM
43911,23,KHM
43910,0,KHM
43909,0,KHM
43908,0,KHM
43907,12,KHM
43906,5,KHM
43905,2,KHM
43903,2,KHM
43902,1,KHM
43898,1,KHM
43892,0,KHM
43891,0,KHM
43890,0,KHM
43889,0,KHM
43888,0,KHM
43887,0,KHM
43886,0,KHM
43885,0,KHM
43884,0,KHM
43883,0,KHM
43882,0,KHM
43881,0,KHM
43880,0,KHM
43879,0,KHM
43878,0,KHM
43877,0,KHM
43876,0,KHM
43875,0,KHM
43874,0,KHM
43873,0,KHM
43872,0,KHM
43871,0,KHM
43870,0,KHM
43869,0,KHM
43868,0,KHM
43867,0,KHM
43866,0,KHM
43865,0,KHM
43864,0,KHM
43863,0,KHM
43862,0,KHM
43861,0,KHM
43860,0,KHM
43859,0,KHM
43858,1,KHM
43857,0,KHM
43856,0,KHM
43855,0,KHM
43854,0,KHM
43853,0,KHM
43852,0,KHM
43851,0,KHM
43850,0,KHM
43849,0,KHM
43848,0,KHM
43847,0,KHM
43846,0,KHM
43845,0,KHM
43844,0,KHM
43843,0,KHM
43842,0,KHM
43841,0,KHM
